status,unregistered,guest,title,participants,cabinet,guestid,host,date,id,guest_contact_country,guest_code,guest_name,guest_cost_min,guest_main_category,guest_acronym,guest_accredited,guest_cost_max,guest_fte,guest_cost_absolute,guest_id,guest_sub_category
registered,,,Internal Gas Market and Security of Supply,1,Cabinet members of Commissioner Miguel Arias Cañete,43b0a22675d14983b68fae00cf4a5e4c,Joachim Balke,2015-03-31T00:00:00,e0aaa9c599ff410830357373ded12954,21,17909506129-41,EUROGAS aisbl,,2,Eurogas,5,,3.75,825000,43b0a22675d14983b68fae00cf4a5e4c,25
registered,,,Exchange on the current EU energy and climate policy topics,1,Cabinet members of Commissioner Miguel Arias Cañete,0aec5b0b32c64ab58e3bd8c992fbf8bf,Maria Cristina Lobillo Borrero,2015-03-24T00:00:00,5176d92187bc6313335db0946b400c98,209,69240395197-02,"Repsol, S.A.",300000,2,Repsol,2,399999,5.5,,0aec5b0b32c64ab58e3bd8c992fbf8bf,21
registered,,,Southern Gas Corridor,1,Cabinet members of Commissioner Miguel Arias Cañete,a5ecd80055c947dcb97d4d641a14d2f2,Maria Cristina Lobillo Borrero,2015-03-24T00:00:00,6a1a27aa82cf3c297af72e5c65060fc8,233,3394026642-58,BP p.l.c.,2500000,2,BP,4,2999999,3.75,,a5ecd80055c947dcb97d4d641a14d2f2,21
registered,,,Ship Sector in the EU,1,Cabinet members of Commissioner Miguel Arias Cañete,b71ffc17ace943149ff9c3b3f0ab472e,Gonzalo de Mendoza Asensi,2015-03-23T00:00:00,789fa1bbd0c590efdbb0b46aff94c95b,209,080354916486-85,"Pequeños y Medianos Astilleros, Sociedad de Reconversión, Sociedad Anónima",,2,PYMAR,,9999,0.25,,b71ffc17ace943149ff9c3b3f0ab472e,25
registered,,,Exchange on the current EU energy and climate policy topics,1,Cabinet members of Commissioner Miguel Arias Cañete,5ef53cb2331b4f039de7711004ddd696,Maria Cristina Lobillo Borrero Joachim Balke,2015-03-12T00:00:00,07ac06c8312472a1e02d9d2ded8dc571,82,13324391892-74,EnBW Energie Baden-Württemberg AG,,2,EnBW,4,,4.25,990000,5ef53cb2331b4f039de7711004ddd696,21
registered,,,Meeting with EFET (Aygul Avtakhova + Jerome Le Page),1,Cabinet members of Commissioner Miguel Arias Cañete,4c96ab0426ec47f0adfdaf097885dd51,Joachim Balke,2015-03-20T00:00:00,e7439ac61484a74cf3890631fca8407c,155,38589651649-14,European Federation for Energy Traders,400000,2,EFET,,499999,7.5,,4c96ab0426ec47f0adfdaf097885dd51,25
registered,,,Energy Union (Security supply),1,Cabinet members of Commissioner Miguel Arias Cañete,a5ecd80055c947dcb97d4d641a14d2f2,Joachim Balke,2015-03-20T00:00:00,921dd7a2afc3bb1f1f5536786402959a,233,3394026642-58,BP p.l.c.,2500000,2,BP,4,2999999,3.75,,a5ecd80055c947dcb97d4d641a14d2f2,21
registered,,,Ukrainian wind power,1,Cabinet members of Commissioner Miguel Arias Cañete,536d4af95d01461481fc2d131f9b3e4c,Joachim Balke,2015-03-19T00:00:00,7e0a5f7eaaf4ddec958614f6eede9e06,231,17429897118-54,DTEK,,2,,,,1,116084,536d4af95d01461481fc2d131f9b3e4c,21
registered,,,Carbon Storage,1,Cabinet members of Commissioner Miguel Arias Cañete,099d87b5b5614c27aadf08300e4527ae,Silvia Bartolini,2015-03-19T00:00:00,c3b92ec64c4a2080b0727ec69c9b67a7,233,69382094718-43,Carbon Capture & Storage Association,,2,CCSA,,9999,0.75,,099d87b5b5614c27aadf08300e4527ae,25
registered,,,ETS Market design,1,Cabinet members of Commissioner Miguel Arias Cañete,1697453d55314bb3b62f74187f1a1c48,Joachim Balke,2015-03-18T00:00:00,83846723016906cb6e03fbed453d1e3d,82,1771817758-48,Bundesverband der Deutschen Industrie e.V.,2500000,2,BDI,8,2999999,28.75,,1697453d55314bb3b62f74187f1a1c48,25
registered,,,Heating Strategy,1,Cabinet members of Commissioner Miguel Arias Cañete,ecbcb50dae0d41499e12a474ad7619af,Joachim Balke,2015-03-18T00:00:00,bd1758a9e7e08f111bd8c3c98e361958,21,88457577025-19,Euroheat & Power,,2,EHP,2,9999,3,,ecbcb50dae0d41499e12a474ad7619af,25
registered,,,Energy Union (Security of supply),1,Cabinet members of Commissioner Miguel Arias Cañete,68f1016f913e437eb21a394b3b41cfab,Joachim Balke,2015-03-18T00:00:00,b053f42dd41436cc5bfcc8b5e3d3a16b,21,0745650927-75,ExxonMobil Petroleum & Chemical,4500000,2,EMPC,5,4999999,8,,68f1016f913e437eb21a394b3b41cfab,21
registered,,,Natural Gas,1,Cabinet members of Commissioner Miguel Arias Cañete,baf87117781b45f8a8af45832be5e8f3,Pierre Schellekens,2015-03-18T00:00:00,97b68b34b25d19468cd232f9f902ee5a,155,292576015608-71,SHV Energy NV,700000,2,,,799999,1.5,,baf87117781b45f8a8af45832be5e8f3,21
registered,,,: indirect land-use change of food-crop based biofuels & inclusion of land-use in the EU's emission reduction target for 2030,2,Cabinet members of Commissioner Miguel Arias Cañete,933d6de945074bc7b99e6aa3f0928f9b,Yvon Slingenberg,2015-03-17T00:00:00,0fd72bf37dd602d12cfca3f1017a9a3b,21,09586631237-74,European agri-cooperatives,1000000,2,COGECA,8,1249999,18,,933d6de945074bc7b99e6aa3f0928f9b,25
registered,,,: indirect land-use change of food-crop based biofuels & inclusion of land-use in the EU's emission reduction target for 2030,2,Cabinet members of Commissioner Miguel Arias Cañete,decb208d03c14e109305afeabe135fdf,Yvon Slingenberg,2015-03-17T00:00:00,0fd72bf37dd602d12cfca3f1017a9a3b,21,44856881231-49,European Farmers,1500000,2,COPA,9,1999999,18,,decb208d03c14e109305afeabe135fdf,25
registered,,,Introductory meeting and exchanging views on strategies on Enrgy and Climat,1,Cabinet members of Commissioner Miguel Arias Cañete,ee1414069e8f4da9bc76bdcda4e007eb,Maria Cristina Lobillo Borrero,2015-03-17T00:00:00,1d2fcb877a906ae0a742307ef5de2e76,108,99578067285-35,Eni S.p.A.,500000,2,,6,599999,3,,ee1414069e8f4da9bc76bdcda4e007eb,21
registered,,,Trans Adriatic Pipeline Project,1,Cabinet members of Commissioner Miguel Arias Cañete,cb973ce5d4b44e5b9a92ab7964e8f589,Gonzalo de Mendoza Asensi,2015-03-16T00:00:00,768d4a1cd8e9ef4d862c218076f17159,215,570335813082-79,Trans Adriatic Pipeline,200000,2,TAP,3,299999,1,,cb973ce5d4b44e5b9a92ab7964e8f589,21
registered,,,Energy efficiency,1,Cabinet members of Commissioner Miguel Arias Cañete,db118c74f9a84b6badf176079d96208c,Gonzalo de Mendoza Asensi,2015-03-16T00:00:00,9cd8413d6362e8e738563d780b8cf8bc,209,865990316193-16,UNION DE PETROLEROS INDEPENDIENTES,,2,UPI,,,1.75,100000,db118c74f9a84b6badf176079d96208c,25
registered,,,Electricity Markets,1,Cabinet members of Commissioner Miguel Arias Cañete,ab1c6a26294c49dc888230387c9797ca,Joachim Balke,2015-03-12T00:00:00,5dd1425741b0354ea8e0eca8d537cd1e,82,033807913798-84,European Engine Power Plants Association,200000,2,EUGINE,2,299999,1.5,,ab1c6a26294c49dc888230387c9797ca,25
registered,,,Exchange on the current EU energy polices,1,Cabinet members of Commissioner Miguel Arias Cañete,f45aa50fc4bd4d4a992d2f7a7170d390,Maria Cristina Lobillo Borrero,2015-03-10T00:00:00,abf4a125dc2618b6241f863347851569,21,54210841652-13,Avisa Partners,1750000,1,,4,1999999,11,,f45aa50fc4bd4d4a992d2f7a7170d390,11
registered,,,Energy Union,1,Cabinet members of Commissioner Miguel Arias Cañete,1beed523ba9247d886c92a2434e57adb,Silvia Bartolini,2015-03-09T00:00:00,5899acbdad65f8d16829f63317f7f26e,75,60974102057-03,Le Cercle de l'Industrie,50000,2,,,99999,1.5,,1beed523ba9247d886c92a2434e57adb,25
registered,,,Electricity markets,1,Cabinet members of Commissioner Miguel Arias Cañete,2daceb784c19410f8307afae8b26a9fe,Joachim Balke,2015-03-05T00:00:00,cebc424a6a5d6f8c8feec4a5fafc9c9b,14,322223416295-50,EVN AG,100000,2,,,199999,1.5,,2daceb784c19410f8307afae8b26a9fe,21
registered,,,Electricity Markets,1,Cabinet members of Commissioner Miguel Arias Cañete,9a00957bfd6345f1b6eb3503a1be4ce9,Joachim Balke,2015-03-05T00:00:00,77c41f5f138d64cbfe8fc6e32a358bfd,155,289810215426-07,TenneT Holding B.V.,25000,2,TenneT,1,49999,1.5,,9a00957bfd6345f1b6eb3503a1be4ce9,21
registered,,,Energy Union,1,Cabinet members of Commissioner Miguel Arias Cañete,6f6db24bdcba4393bb4527ec690b8b05,Silvia Bartolini,2015-03-04T00:00:00,0922f37dfaca10b88489a89807467073,177,022255314501-32,CIP - Confederação Empresarial de Portugal,,2,CIP,,,3,100000,6f6db24bdcba4393bb4527ec690b8b05,25
registered,,,Energy Union and Climate Action,1,Cabinet members of Commissioner Miguel Arias Cañete,07283b4b80c6423fb53308b4d0ff8c00,Pierre Schellekens,2015-03-04T00:00:00,a66b52e44e0623e3e33429fee589f43f,214,3305029916-47,Scania AB (publ),400000,2,Scania,,499999,3,,07283b4b80c6423fb53308b4d0ff8c00,21
registered,,,Energy Union and Climate Action,1,Cabinet members of Commissioner Miguel Arias Cañete,cd4d0f5da00d48068a6c211e2fbfe5bd,Pierre Schellekens,2015-03-04T00:00:00,eb3bbee21b4d1d85912abdf3cbea4dbb,21,4271427696-87,EURELECTRIC aisbl,400000,2,EURELECTRIC,13,499999,4.25,,cd4d0f5da00d48068a6c211e2fbfe5bd,25
registered,,,Energy Union,1,Cabinet members of Commissioner Miguel Arias Cañete,39aea84e091b4cc7bc33d1450941507f,Silvia Bartolini,2015-03-04T00:00:00,a4cc00164dfa3e92a07c4c952e9809e3,21,58744833263-19,Transport and Environment (European Federation for Transport and Environment),2750000,3,T&E,12,2999999,20,,39aea84e091b4cc7bc33d1450941507f,31
registered,,,Decarbonisation and ETS,1,Cabinet members of Commissioner Miguel Arias Cañete,054834e11a09431385c73a6399e72c95,Silvia Bartolini,2015-03-02T00:00:00,fcae041cd9fb9c6759df9dd1457f6ba5,21,80788715017-29,Fertilizers Europe,,2,,6,,1.5,354400,054834e11a09431385c73a6399e72c95,25
registered,,,Energy Union and Climate action,1,Cabinet members of Commissioner Miguel Arias Cañete,52755dd411894f4ebd5c3e6e0d126598,Pierre Schellekens,2015-02-26T00:00:00,e94342dc99ad6bbc09ac7f5c2114174c,82,071699115516-36,ista International GmbH,,2,,,,0.25,50000,52755dd411894f4ebd5c3e6e0d126598,21
registered,,,Energy Union,1,Cabinet members of Commissioner Miguel Arias Cañete,d8dae0c67e514973aefd27d711b2499b,Silvia Bartolini,2015-02-24T00:00:00,b46307ca9359ca86ffccf1c0d2816539,111,50213201578-64,"Hitachi Corporate Office, Europe",1000000,2,Hibru,4,1249999,4.5,,d8dae0c67e514973aefd27d711b2499b,21
registered,,,Future of Europe’s internal energy market,1,Cabinet members of Commissioner Miguel Arias Cañete,495f921aa201408aba0d56c98fffeff5,Maria Cristina Lobillo Borrero Joachim Balke,2015-02-12T00:00:00,1bae870244a239df3e8c302a5f843d5e,234,4016736872-59,General Electric Company,3250000,2,GE,4,3499999,9.5,,495f921aa201408aba0d56c98fffeff5,21
registered,,,EU policy on LNG,1,Cabinet members of Commissioner Miguel Arias Cañete,02305d01ea654457b9d3266e9f6a93d6,Silvia Bartolini Maria Cristina Lobillo Borrero,2015-02-24T00:00:00,700af737d9e44fb4a124c1e7e187d6f6,155,955315115949-73,Trafigura Beheer B.V.,100000,2,,,199999,1,,02305d01ea654457b9d3266e9f6a93d6,21
registered,,,Energy Union and Climate Action,1,Cabinet members of Commissioner Miguel Arias Cañete,1e1ae3defe9b4749b21826ff96b2b559,Pierre Schellekens,2015-02-23T00:00:00,48c140f1af24146347f0a49a1d81dfe5,209,1119946481-54,NGVA Europe,,2,NGVA Europe,2,9999,0.75,,1e1ae3defe9b4749b21826ff96b2b559,25
registered,,,"Competitiviness, Energy Union and ETS review",1,Cabinet members of Commissioner Miguel Arias Cañete,673517998d4a46379072bd11af7cc64f,Silvia Bartolini,2015-02-19T00:00:00,50219b318262633fe2fbbc57782455d4,21,72279144480-58,Confederation of European Paper Industries,400000,2,CEPI,4,499999,2.5,,673517998d4a46379072bd11af7cc64f,25
registered,,,Energy Union and Climate action,1,Cabinet members of Commissioner Miguel Arias Cañete,6b3ccd1898334db2a719c11c400036b8,Pierre Schellekens,2015-02-19T00:00:00,793b446669c75fa9d861a556bb007e70,21,0649790813-47,Association des Constructeurs Européens d'Automobiles,2000000,2,ACEA,10,2249999,9,,6b3ccd1898334db2a719c11c400036b8,25
registered,,,"Competitiviness, Energy Union and ETS review",1,Cabinet members of Commissioner Miguel Arias Cañete,41216412f5a74cdea6952b66a7b9bc4d,Silvia Bartolini,2015-02-19T00:00:00,766883a9fb4e52aa6c7155ed0f4e01df,21,74505036439-88,GLASS ALLIANCE EUROPE AISBL,,2,GAE,,,7,50000,41216412f5a74cdea6952b66a7b9bc4d,25
registered,,,Energy Union and Climate ACtion,1,Cabinet members of Commissioner Miguel Arias Cañete,a6c703d41db0454a8e6842d7710be777,Pierre Schellekens,2015-02-19T00:00:00,ae1e4172e7837db1b7629fdf749d4746,21,64879142323-90,European Chemical Industry Council,,2,Cefic,24,,45.25,10100000,a6c703d41db0454a8e6842d7710be777,25
registered,,,"Competitiviness, Energy Union and ETS review",1,Cabinet members of Commissioner Miguel Arias Cañete,2a2a1cc8ed5242ffb1d070d5bddff01f,Silvia Bartolini,2015-02-19T00:00:00,795606d06109318a9530a5eeae076144,21,61650796093-48,Eurometaux,1250000,2,,4,1499999,12.75,,2a2a1cc8ed5242ffb1d070d5bddff01f,25
registered,,,"Competitiviness, Energy Union and ETS review",1,Cabinet members of Commissioner Miguel Arias Cañete,0bdda7dfb5fb48a7aff39e9167f053b9,Silvia Bartolini,2015-02-19T00:00:00,e9036b0244515256f83ce3ed8b1bc8f0,21,93987316076-63,CEMBUREAU - The European Cement Association,400000,2,CEMBUREAU,4,499999,4,,0bdda7dfb5fb48a7aff39e9167f053b9,25
registered,,,"Competitiviness, Energy Union and ETS review",1,Cabinet members of Commissioner Miguel Arias Cañete,d2f4439fdbcc48a8af5440d97eb97be2,Silvia Bartolini,2015-02-19T00:00:00,5bfbd69c904351e65a186f64018e80e1,21,79465004946-12,Cerame-Unie,400000,2,,4,499999,4.5,,d2f4439fdbcc48a8af5440d97eb97be2,25
registered,,,"Competitiviness, Energy Union and ETS review",1,Cabinet members of Commissioner Miguel Arias Cañete,a6c703d41db0454a8e6842d7710be777,Silvia Bartolini,2015-02-19T00:00:00,b1603acf1e6b2355ec1862f3569314c2,21,64879142323-90,European Chemical Industry Council,,2,Cefic,24,,45.25,10100000,a6c703d41db0454a8e6842d7710be777,25
registered,,,"Competitiviness, Energy Union and ETS review",1,Cabinet members of Commissioner Miguel Arias Cañete,b6cae9d3adff42da854f685554551ddf,Silvia Bartolini,2015-02-19T00:00:00,9684eb70e7b371ba2dbc469cc8581111,21,26207914726-42,FuelsEurope,600000,2,,7,699999,10.5,,b6cae9d3adff42da854f685554551ddf,25
registered,,,"Competitiviness, Energy Union and ETS review",1,Cabinet members of Commissioner Miguel Arias Cañete,662d5d42fb7e49fc8c04274bdac1fa1a,Silvia Bartolini,2015-02-19T00:00:00,212414fe82a352433a7600dbb5fda0cc,21,19153965510-75,EUROALLIAGES,,2,,,9999,4,,662d5d42fb7e49fc8c04274bdac1fa1a,25
registered,,,"Competitiviness, Energy Union and ETS review",1,Cabinet members of Commissioner Miguel Arias Cañete,aa63787c20ea48159767ec3551e19e1b,Silvia Bartolini,2015-02-19T00:00:00,bcfe3b562a3628d7fde39e10ad61ad39,21,93038071152-83,The European Steel Association,600000,2,EUROFER,2,699999,2.5,,aa63787c20ea48159767ec3551e19e1b,25
registered,,,"Comptetitiviness, Energy Union and ETS review",1,Cabinet members of Commissioner Miguel Arias Cañete,30699a885b0a4c9ebd7fc9c9cb97e03f,Silvia Bartolini,2015-02-19T00:00:00,9eaae85ba51de1491f9a79e7840733b7,21,780146710855-91,European Lime Association,,2,EuLA,2,,0.25,5000,30699a885b0a4c9ebd7fc9c9cb97e03f,25
registered,,,Climate action,1,Cabinet members of Commissioner Miguel Arias Cañete,e94bbba3bb4941e1adbc255cac9df085,Silvia Bartolini,2015-02-18T00:00:00,4c93528a038f09502df2eb6ca24da984,233,07783117686-61,E3G,900000,3,E3G,4,999999,25,,e94bbba3bb4941e1adbc255cac9df085,31
registered,,,Energy Union,1,Cabinet members of Commissioner Miguel Arias Cañete,94fbaacea67446cc9530b8cc5892e442,Silvia Bartolini,2015-02-17T00:00:00,c4632a1bf3f07cdb80a1cbe7a7a20431,108,83425058760-88,Federazione Imprese Siderurgiche Italiane,100000,2,FEDERACCIAI,4,199999,1,,94fbaacea67446cc9530b8cc5892e442,25
registered,,,Energy Union and Climate Action,1,Cabinet members of Commissioner Miguel Arias Cañete,553809c289c74395993953b64d407835,Pierre Schellekens,2015-02-17T00:00:00,2cbd5d1401c0f02490f1dd3ec962743b,21,9832909575-41,Greenpeace European Unit,1000000,3,,13,1249999,7.25,,553809c289c74395993953b64d407835,31
registered,,,Preparatory meeting,1,Cabinet members of Commissioner Miguel Arias Cañete,aa63787c20ea48159767ec3551e19e1b,Maria Cristina Lobillo Borrero Silvia Bartolini,2015-02-10T00:00:00,8cd91ed44dcf9f69f44fed4826ecc731,21,93038071152-83,The European Steel Association,600000,2,EUROFER,2,699999,2.5,,aa63787c20ea48159767ec3551e19e1b,25
registered,,,Commission Working Programme and Digital Agenda,1,Cabinet members of Commissioner Miguel Arias Cañete,40b4714e89b64e1eb649a41135d61df3,Gonzalo de Mendoza Asensi,2015-02-11T00:00:00,305f5c822cc7b43bebfe5b03cc1038ec,209,090350412968-04,BANCO BILBAO VIZCAYA ARGENTARIA,500000,2,BBVA,3,599999,4,,40b4714e89b64e1eb649a41135d61df3,21
registered,,,Courtesy meeting,1,Cabinet members of Commissioner Miguel Arias Cañete,e1e983f29d1749b78d25db7effd81510,Maria Cristina Lobillo Borrero,2015-02-11T00:00:00,e99f34ac28c16d35c35b89d2034031f7,209,214347015699-91,ANFACO-CECOPESCA,,2,,,9999,4.25,,e1e983f29d1749b78d25db7effd81510,25
registered,,,Working meeting with CCE energy task force,1,Cabinet members of Commissioner Miguel Arias Cañete,4afe8fdf0b7a4d44bfbf08f3c53ad702,Maria Cristina Lobillo Borrero,2015-02-05T00:00:00,fe22bd2b57a51701163ae0227634aa6e,75,260656615546-60,Conseil de Coopération Economique,,3,CCE,,9999,3,,4afe8fdf0b7a4d44bfbf08f3c53ad702,31
registered,,,Priorities for this year on both ENERGY and CLIMAT ACTION,1,Cabinet members of Commissioner Miguel Arias Cañete,a3a51cf0052c4234afa88ee612a7e364,Maria Cristina Lobillo Borrero,2015-02-04T00:00:00,390e02d6b2687cfd980d0be3494b0cc4,21,00098856602-24,GEODE,500000,2,,,599999,3,,a3a51cf0052c4234afa88ee612a7e364,27
registered,,,"Preparatory meeting with Mr. Bourgeois, General Electric (GE)",1,Cabinet members of Commissioner Miguel Arias Cañete,495f921aa201408aba0d56c98fffeff5,Joachim Balke Maria Cristina Lobillo Borrero,2015-02-10T00:00:00,430049a17c517123b74228ac7dd42e80,234,4016736872-59,General Electric Company,3250000,2,GE,4,3499999,9.5,,495f921aa201408aba0d56c98fffeff5,21
registered,,,EU policy on LNG,1,Cabinet members of Commissioner Miguel Arias Cañete,2324d259b9c04892950c39334738bf73,Silvia Bartolini Maria Cristina Lobillo Borrero,2015-02-24T00:00:00,6054b2d1809718f4e38e26a0dfd461e2,21,03013154889-05,Afore Consulting,400000,1,,8,499999,3.75,,2324d259b9c04892950c39334738bf73,11
registered,,,Introductory meeting,1,Cabinet members of Commissioner Miguel Arias Cañete,3019168d9d7540d391967082f9c8efdc,Maria Cristina Lobillo Borrero,2015-02-03T00:00:00,f58bb4b1c6c24184b4c7c132b111aa09,209,946358415890-19,Plan International España,,3,,,,35,4745774,3019168d9d7540d391967082f9c8efdc,31
registered,,,Ambrosetti Forum,1,Cabinet members of Commissioner Miguel Arias Cañete,dbe4085c19fa4db6ab5a51e4e088e4be,Silvia Bartolini,2015-02-03T00:00:00,402668c3fc2672a4d2da452909df288c,108,625244214975-24,The European House - Ambrosetti,25000,1,TEH-A,,49999,2.25,,dbe4085c19fa4db6ab5a51e4e088e4be,11
registered,,,Low Carbon Future,1,Cabinet members of Commissioner Miguel Arias Cañete,1698d5fe43ed4cd7be9bffd40a8d33f8,Silvia Bartolini,2015-02-03T00:00:00,fdd6f60bf1a6769e5e3d81b86a1bedbe,21,81142561702-61,Conseil des Communes et Régions d'Europe,,6,CCRE,,9999,7,,1698d5fe43ed4cd7be9bffd40a8d33f8,63
registered,,,Discussion on the possible meeting with delegation in June 2015,1,Cabinet members of Commissioner Miguel Arias Cañete,7e66d401f54d405db89199a2304fa2df,Maria Cristina Lobillo Borrero,2015-01-30T00:00:00,10c7499ae29bbb9f66c13ec44acc5552,13,56953548578-36,EUROPEAN AUSTRALIAN BUSINESS COUNCIL,25000,2,EABC,1,49999,1,,7e66d401f54d405db89199a2304fa2df,25
registered,,,Energy Union,1,Cabinet members of Commissioner Miguel Arias Cañete,9aef532a4ecd4f0b80dd1f3584230bad,Silvia Bartolini,2015-01-28T00:00:00,cc3b7f3f3e18b18fbf7118fb84d4c714,108,6256831207-27,ENEL SpA,2000000,2,,8,2249999,8.5,,9aef532a4ecd4f0b80dd1f3584230bad,21
registered,,,Energy Union,1,Cabinet members of Commissioner Miguel Arias Cañete,9aef532a4ecd4f0b80dd1f3584230bad,Silvia Bartolini,2015-01-28T00:00:00,0e80823b6db17018435c46614042ac03,108,6256831207-27,ENEL SpA,2000000,2,,8,2249999,8.5,,9aef532a4ecd4f0b80dd1f3584230bad,21
registered,,,Energy competitiveness,1,Cabinet members of Commissioner Miguel Arias Cañete,dfa476cfb4ce4b47aec872aa5cf15be8,Maria Cristina Lobillo Borrero,2015-01-28T00:00:00,3e13f3115bd37ced37b6e9f43c5ac5fc,209,193746214007-06,"Acerinox, S.A.",,2,,,9999,0.25,,dfa476cfb4ce4b47aec872aa5cf15be8,21
registered,,,Company impacts & post-2020 ETS policy options,1,Cabinet members of Commissioner Miguel Arias Cañete,0c8ebebcfc2f4e3eb6a6684f3d35d3db,Maria Cristina Lobillo Borrero,2015-01-28T00:00:00,8d9350a53b9a6789abe695c401058d08,127,23527541824-60,ArcelorMittal,1500000,2,AM,3,1749000,4,,0c8ebebcfc2f4e3eb6a6684f3d35d3db,21
registered,,,"On Smart Grids, Capacity Markets, 2030 targets",1,Cabinet members of Commissioner Miguel Arias Cañete,b880142e983846faa704d9af8c039b68,Joachim Balke,2015-01-28T00:00:00,a48f0a233c41d2f65719e64fb6f22679,165,05001306886-41,Statnett,,6,,1,9999,6,,b880142e983846faa704d9af8c039b68,64
